time[d],date,hour,influx[kg/d],Channel Storage[kg],Rivulet Storage[kg],Surface Water [mg/l],Cum. Losses to Atmosphere [mg/l],Ponded Water [mg/l],Soil Water[0] [mg/l],Soil Water[1] [mg/l],Soil Water[2] [mg/l],Snow Melt (Liquid) [mg/l],Snow[0] [mg/l],Canopy [mg/l],Canopy Snow [mg/l], Total Mass [kg], Cum. Loading [kg], Cum. Mass Lost [kg], MB Error [kg], atmos [kg], sink[kg]
0,1981-01-01,00:00:00.00,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1981-01-02,00:00:00.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1981-01-03,00:00:00.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1981-01-04,00:00:00.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1981-01-05,00:00:00.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1981-01-06,00:00:00.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1981-01-07,00:00:00.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1981-01-08,00:00:00.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,1981-01-09,00:00:00.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,1981-01-10,00:00:00.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1981-01-11,00:00:00.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1981-01-12,00:00:00.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1981-01-13,00:00:00.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1981-01-14,00:00:00.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,1981-01-15,00:00:00.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1981-01-16,00:00:00.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1981-01-17,00:00:00.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1981-01-18,00:00:00.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1981-01-19,00:00:00.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1981-01-20,00:00:00.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1981-01-21,00:00:00.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,1981-01-22,00:00:00.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1981-01-23,00:00:00.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1981-01-24,00:00:00.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,1981-01-25,00:00:00.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1981-01-26,00:00:00.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,1981-01-27,00:00:00.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1981-01-28,00:00:00.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,1981-01-29,00:00:00.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1981-01-30,00:00:00.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,1981-01-31,00:00:00.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,1981-02-01,00:00:00.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1981-02-02,00:00:00.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,1981-02-03,00:00:00.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,1981-02-04,00:00:00.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1981-02-05,00:00:00.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1981-02-06,00:00:00.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,1981-02-07,00:00:00.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1981-02-08,00:00:00.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,1981-02-09,00:00:00.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1981-02-10,00:00:00.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,1981-02-11,00:00:00.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,1981-02-12,00:00:00.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1981-02-13,00:00:00.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1981-02-14,00:00:00.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1981-02-15,00:00:00.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1981-02-16,00:00:00.00,0,0,0,0,0,0,1,0,0,0,0,0,0,2.7385e-08,2.7385e-08,0,0
47,1981-02-17,00:00:00.00,0,0,0,0,0,0,1,0,0,0,0,0,0,7.67198e-07,7.67198e-07,0,0
48,1981-02-18,00:00:00.00,0,0,2.33754e-23,0,0.0424937,0,1,0,0,0,0,0,0,1.95875e-06,1.95875e-06,0,0
49,1981-02-19,00:00:00.00,0,0,2.25812e-08,0,0.0376713,0,1,0,0,0,0,0,0,2.98429e-06,3.00687e-06,0,-2.25812e-08
50,1981-02-20,00:00:00.00,0,0,9.75465e-08,0,0.0340538,0,1,0,0,0,0,0,0,3.09508e-06,3.23779e-06,0,-1.42709e-07
51,1981-02-21,00:00:00.00,0,0,5.27256e-08,0,0.0960678,0,1,0,0,0,0,0,0,3.07976e-06,3.37274e-06,0,-2.92981e-07
52,1981-02-22,00:00:00.00,0,0,6.74631e-08,0,0.167591,0,1,0,0,0,0,0,0,3.10975e-06,3.52292e-06,0,-4.1317e-07
53,1981-02-23,00:00:00.00,0,0,1.85114e-08,0,0.191936,0,1,0,0,0,0,0,0,3.06794e-06,3.56708e-06,0,-4.99144e-07
