time[d],date,hour,influx[kg/d],Channel Storage[kg],Rivulet Storage[kg],Surface Water [mg/l],Cum. Losses to Atmosphere [mg/l],Ponded Water [mg/l],Soil Water[0] [mg/l],Soil Water[1] [mg/l],Soil Water[2] [mg/l],Snow Melt (Liquid) [mg/l],Snow[0] [mg/l],Canopy [mg/l],Canopy Snow [mg/l], Total Mass [kg], Cum. Loading [kg], Cum. Mass Lost [kg], MB Error [kg], atmos [kg], sink[kg]
0,1981-01-01,00:00:00.00,---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1981-01-02,00:00:00.00,0,0,0,0,0,0,0,0,1,0,0,0,0,3.45159e-05,3.45159e-05,0,0
2,1981-01-03,00:00:00.00,0,0,0,0,0.116872,0,0,0,1,0,0,0,0,3.45159e-05,3.45159e-05,0,0
3,1981-01-04,00:00:00.00,0,0,0,0,0.188515,0,0,0,1,0,0,0,0,3.45159e-05,3.45159e-05,0,-7.10543e-21
4,1981-01-05,00:00:00.00,0,0,0,0,0.282691,0,0,0,1,0,0,0,0,3.45159e-05,3.45159e-05,0,0
5,1981-01-06,00:00:00.00,0,0,0,0,0.407735,0,0,0,1,0,0,0,0,3.45159e-05,3.45159e-05,0,0
6,1981-01-07,00:00:00.00,0,0,0,0,0.465589,0,0,0,1,0,0,0,0,3.45159e-05,3.45159e-05,0,7.10543e-21
7,1981-01-08,00:00:00.00,0,0,0,0,0.531121,0,0,0,1,0,0,0,0,3.45159e-05,3.45159e-05,0,-7.10543e-21
8,1981-01-09,00:00:00.00,0,0,0,0,0.59152,0,0,0,1,0,0,0,0,3.45159e-05,3.45159e-05,0,1.42109e-20
9,1981-01-10,00:00:00.00,0,0,0,0,0.657446,0,0,0,1,0,0,0,0,3.45159e-05,3.45159e-05,0,1.42109e-20
10,1981-01-11,00:00:00.00,0,0,0,0,0.679198,0,0,0,1,0,0,0,0,3.45159e-05,3.45159e-05,0,0
11,1981-01-12,00:00:00.00,0,0,0,0,0.701197,0,0,0,1,0,0,0,0,3.45159e-05,3.45159e-05,0,0
12,1981-01-13,00:00:00.00,0,0,0,0,0.727625,0,0,0,1,0,0,0,0,3.45159e-05,3.45159e-05,0,0
13,1981-01-14,00:00:00.00,0,0,0,0,0.75871,0,0,0,1,0,0,0,0,3.45159e-05,3.45159e-05,0,0
14,1981-01-15,00:00:00.00,0,0,0,0,0.784019,0,0,0,1,0,0,0,0,3.45159e-05,3.45159e-05,0,7.10543e-21
15,1981-01-16,00:00:00.00,0,0,0,0,0.810503,0,0,0,1,0,0,0,0,3.45159e-05,3.45159e-05,0,7.10543e-21
16,1981-01-17,00:00:00.00,0,0,0,0,0.835379,0,0,0,1,0,0,0,0,3.45159e-05,3.45159e-05,0,0
17,1981-01-18,00:00:00.00,0,0,0,0,0.849709,0,0,0,1,0,0,0,0,3.45159e-05,3.45159e-05,0,7.10543e-21
18,1981-01-19,00:00:00.00,0,0,0,0,0.897136,0,0,0,1,0,0,0,0,3.45159e-05,3.45159e-05,0,7.10543e-21
19,1981-01-20,00:00:00.00,0,0,0,0,0.922296,0,0,0,1,0,0,0,0,3.45159e-05,3.45159e-05,0,0
20,1981-01-21,00:00:00.00,0,0,0,0,0.935662,0,0,0,1,0,0,0,0,3.45159e-05,3.45159e-05,0,1.42109e-20
21,1981-01-22,00:00:00.00,0,0,0,0,0.938982,0,0,0,1,0,0,0,0,3.45159e-05,3.45159e-05,0,7.10543e-21
